account_id,month,delinquency_bucket,balance
ACCT01946,5,Current,2332.2
ACCT01947,5,90DPD,1567.72
ACCT01948,5,Current,10045.68
ACCT01949,5,Current,3741.9
ACCT01950,5,Current,5085.46
ACCT01951,5,Current,10323.35
ACCT01952,5,60DPD,12614.37
ACCT01953,5,Current,7918.85
ACCT01954,5,Current,803.14
ACCT01955,5,90DPD,5850.24
ACCT01956,5,Current,13303.97
ACCT01957,5,Current,13930.93
ACCT01958,5,Current,1292.94
ACCT01959,5,Current,4880.25
ACCT01960,5,Current,3663.88
ACCT01961,5,Current,1484.73
ACCT01962,5,Current,9327.02
ACCT01963,5,Current,3634.67
ACCT01964,5,Current,4882.99
ACCT01965,5,Current,1157.18
ACCT01966,5,Current,5236.98
ACCT01967,5,Current,2157.46
ACCT01968,5,Current,4686.12
ACCT01969,5,Current,1780.13
ACCT01970,5,90DPD,10971.21
ACCT01971,5,ChargeOff,2478.94
ACCT01972,5,60DPD,7237.89
ACCT01973,5,60DPD,2452.92
ACCT01974,5,Current,1223.64
ACCT01975,5,Current,2306.75
ACCT01976,5,Current,661.54
ACCT01977,5,ChargeOff,2091.39
ACCT01978,5,Current,5543.68
ACCT01979,5,60DPD,8125.92
ACCT01980,5,Current,1055.29
ACCT01981,5,30DPD,4796.66
ACCT01982,5,Current,7831.87
ACCT01983,5,Current,2682.12
ACCT01984,5,Current,4363.47
ACCT01985,5,Current,1064.5
ACCT01986,5,Current,2639.5
ACCT01987,5,Current,5809.82
ACCT01988,5,ChargeOff,12177.85
ACCT01989,5,Current,11530.51
ACCT01990,5,Current,10510.73
ACCT01991,5,Current,4912.17
ACCT01992,5,Current,1242.49
ACCT01993,5,Current,3959.67
ACCT01994,5,Current,3300.82
ACCT01995,5,Current,352.48
ACCT01996,5,Current,1432.69
ACCT01997,5,60DPD,5813.61
ACCT01998,5,Current,4313.81
ACCT01999,5,Current,2923.89
ACCT00000,6,Current,10941.83
ACCT00001,6,Current,5602.01
ACCT00002,6,Current,8876.18
ACCT00003,6,Current,6241.06
ACCT00004,6,Current,1305.56
ACCT00005,6,Current,10467.91
ACCT00006,6,Current,6422.52
ACCT00007,6,Current,1540.05
ACCT00008,6,Current,2088.48
ACCT00009,6,Current,10013.23
ACCT00010,6,90DPD,599.74
ACCT00011,6,ChargeOff,4458.97
ACCT00012,6,Current,1796.85
ACCT00013,6,Current,5298.53
ACCT00014,6,Current,5628.87
ACCT00015,6,Current,5724.19
ACCT00016,6,Current,3684.64
ACCT00017,6,Current,453.99
ACCT00018,6,30DPD,8463.09
ACCT00019,6,30DPD,4883.62
ACCT00020,6,Current,8582.12
ACCT00021,6,Current,1402.74
ACCT00022,6,60DPD,311.17
ACCT00023,6,30DPD,3300.06
ACCT00024,6,Current,5541.84
ACCT00025,6,Current,4445.95
ACCT00026,6,Current,11049.95
ACCT00027,6,Current,5745.06
ACCT00028,6,Current,5831.36
ACCT00029,6,Current,7433.84
ACCT00030,6,Current,452.7
ACCT00031,6,Current,6560.15
ACCT00032,6,Current,3933.84
ACCT00033,6,Current,4078.93
ACCT00034,6,30DPD,1210.91
ACCT00035,6,Current,12943.43
ACCT00036,6,Current,11600.66
ACCT00037,6,Current,497.52
ACCT00038,6,Current,6083.52
ACCT00039,6,60DPD,7439.52
ACCT00040,6,Current,3300.22
ACCT00041,6,Current,10673.61
ACCT00042,6,Current,8111.7
ACCT00043,6,Current,9319.69
ACCT00044,6,Current,10649.29
ACCT00045,6,30DPD,700.58
ACCT00046,6,Current,5251.16
ACCT00047,6,Current,7986.83
ACCT00048,6,Current,1719.69
ACCT00049,6,Current,5281.74
ACCT00050,6,Current,10723.52
ACCT00051,6,Current,319.36
ACCT00052,6,Current,5041.03
ACCT00053,6,Current,10079.58
ACCT00054,6,Current,3633.77
ACCT00055,6,60DPD,5678.27
ACCT00056,6,Current,8738.12
ACCT00057,6,30DPD,5673.16
ACCT00058,6,Current,1846.09
ACCT00059,6,Current,816.36
ACCT00060,6,Current,13526.5
ACCT00061,6,Current,2494.87
ACCT00062,6,90DPD,4485.18
ACCT00063,6,Current,997.62
ACCT00064,6,Current,6376.02
ACCT00065,6,Current,12708.38
ACCT00066,6,30DPD,5551.69
ACCT00067,6,Current,10401.46
ACCT00068,6,Current,2826.53
ACCT00069,6,Current,6031.74
ACCT00070,6,Current,9121.61
ACCT00071,6,Current,4824.7
ACCT00072,6,Current,3165.15
ACCT00073,6,Current,8121.66
ACCT00074,6,Current,4335.11
ACCT00075,6,90DPD,5994.58
ACCT00076,6,Current,11703.37
ACCT00077,6,Current,2079.95
ACCT00078,6,30DPD,3898.27
ACCT00079,6,Current,406.04
ACCT00080,6,Current,3705.9
ACCT00081,6,30DPD,2784.97
ACCT00082,6,Current,6465.21
ACCT00083,6,Current,3099.67
ACCT00084,6,Current,8653.88
ACCT00085,6,Current,2850.23
ACCT00086,6,90DPD,3886.12
ACCT00087,6,Current,4060.31
ACCT00088,6,Current,8577.51
ACCT00089,6,Current,5318.56
ACCT00090,6,30DPD,4282.97
ACCT00091,6,30DPD,7840.8
ACCT00092,6,Current,6339.59
ACCT00093,6,Current,2402.08
ACCT00094,6,Current,13753.33
ACCT00095,6,30DPD,4211.09
ACCT00096,6,Current,672.77
ACCT00097,6,Current,6449.03
ACCT00098,6,Current,2111.79
ACCT00099,6,Current,2592.42
ACCT00100,6,60DPD,8801.56
ACCT00101,6,Current,2005.66
ACCT00102,6,Current,9472.21
ACCT00103,6,Current,10793.96
ACCT00104,6,Current,6466.01
ACCT00105,6,30DPD,7601.49
ACCT00106,6,Current,7867.79
ACCT00107,6,Current,9297.73
ACCT00108,6,Current,4192.6
ACCT00109,6,Current,2019.98
ACCT00110,6,Current,6248.66
ACCT00111,6,Current,5123.32
ACCT00112,6,Current,2628.78
ACCT00113,6,Current,7670.34
ACCT00114,6,30DPD,305.45
ACCT00115,6,60DPD,8955.14
ACCT00116,6,Current,3029.08
ACCT00117,6,Current,568.86
ACCT00118,6,Current,1587.81
ACCT00119,6,Current,3489.03
ACCT00120,6,Current,2768.45
ACCT00121,6,Current,448.67
ACCT00122,6,Current,3540.48
ACCT00123,6,Current,2203.35
ACCT00124,6,Current,4690.8
ACCT00125,6,Current,3644.22
ACCT00126,6,Current,4321.16
ACCT00127,6,Current,4039.64
ACCT00128,6,Current,1346.25
ACCT00129,6,Current,430.32
ACCT00130,6,Current,2336.18
ACCT00131,6,30DPD,8952.88
ACCT00132,6,90DPD,11501.2
ACCT00133,6,Current,10779.47
ACCT00134,6,Current,6443.82
ACCT00135,6,Current,5544.05
ACCT00136,6,Current,4387.8
ACCT00137,6,Current,6025.29
ACCT00138,6,Current,9191.99
ACCT00139,6,Current,9637.51
ACCT00140,6,Current,10938.19
ACCT00141,6,Current,4666.56
ACCT00142,6,ChargeOff,8544.69
ACCT00143,6,Current,8770.71
ACCT00144,6,90DPD,3951.4
ACCT00145,6,Current,7496.64
ACCT00146,6,Current,1217.23
ACCT00147,6,Current,11321.08
ACCT00148,6,Current,6925.71
ACCT00149,6,Current,1505.54
ACCT00150,6,Current,9988.08
ACCT00151,6,60DPD,617.69
ACCT00152,6,Current,9450.62
ACCT00153,6,Current,6527.78
ACCT00154,6,Current,6473.93
ACCT00155,6,Current,9550.14
ACCT00156,6,30DPD,1543.23
ACCT00157,6,30DPD,3087.7
ACCT00158,6,Current,5067.84
ACCT00159,6,Current,623.41
ACCT00160,6,Current,5156.33
ACCT00161,6,Current,3068.41
ACCT00162,6,Current,4658.79
ACCT00163,6,Current,6328.55
ACCT00164,6,Current,9985.54
ACCT00165,6,Current,3537.07
ACCT00166,6,Current,9687.04
ACCT00167,6,30DPD,4522.88
ACCT00168,6,Current,2531.4
ACCT00169,6,60DPD,6711.41
ACCT00170,6,Current,4002.1
ACCT00171,6,Current,2751.42
ACCT00172,6,Current,6128.5
ACCT00173,6,Current,1927.33
ACCT00174,6,Current,4353.95
ACCT00175,6,30DPD,5762.69
ACCT00176,6,60DPD,5418.74
ACCT00177,6,ChargeOff,12393.9
ACCT00178,6,Current,2679.71
ACCT00179,6,Current,9194.11
ACCT00180,6,Current,10758.55
ACCT00181,6,Current,13612.72
ACCT00182,6,Current,11012.93
ACCT00183,6,Current,1519.75
ACCT00184,6,Current,4668.44
ACCT00185,6,Current,1992.13
ACCT00186,6,Current,9881.72
ACCT00187,6,Current,6943.59
ACCT00188,6,Current,2649.75
ACCT00189,6,Current,11888.93
ACCT00190,6,Current,1696.59
ACCT00191,6,Current,6644.77
ACCT00192,6,Current,6793.0
ACCT00193,6,60DPD,830.26
ACCT00194,6,Current,7964.13
ACCT00195,6,Current,8939.63
ACCT00196,6,Current,942.77
ACCT00197,6,Current,5574.72
ACCT00198,6,Current,2543.86
ACCT00199,6,Current,7167.25
ACCT00200,6,30DPD,1578.46
ACCT00201,6,ChargeOff,12012.76
ACCT00202,6,Current,10724.44
ACCT00203,6,Current,2372.63
ACCT00204,6,Current,4677.85
ACCT00205,6,Current,6360.77
ACCT00206,6,60DPD,8712.75
ACCT00207,6,Current,5030.69
ACCT00208,6,Current,2138.84
ACCT00209,6,60DPD,1228.61
ACCT00210,6,Current,10488.3
ACCT00211,6,Current,5268.52
ACCT00212,6,Current,11858.21
ACCT00213,6,60DPD,4055.84
ACCT00214,6,30DPD,11835.84
ACCT00215,6,Current,987.91
ACCT00216,6,Current,1915.29
ACCT00217,6,Current,13264.81
ACCT00218,6,30DPD,12581.5
ACCT00219,6,Current,3091.98
ACCT00220,6,Current,4783.21
ACCT00221,6,Current,7176.23
ACCT00222,6,Current,4591.85
ACCT00223,6,90DPD,2253.58
ACCT00224,6,Current,13284.24
ACCT00225,6,Current,3545.89
ACCT00226,6,Current,10416.15
ACCT00227,6,Current,1150.35
ACCT00228,6,60DPD,547.02
ACCT00229,6,Current,7146.95
ACCT00230,6,Current,4663.92
ACCT00231,6,Current,8936.71
ACCT00232,6,ChargeOff,1408.46
ACCT00233,6,Current,10766.67
ACCT00234,6,ChargeOff,10068.76
ACCT00235,6,Current,12574.69
ACCT00236,6,Current,1660.49
ACCT00237,6,Current,4058.06
ACCT00238,6,Current,4348.4
ACCT00239,6,Current,6927.07
ACCT00240,6,Current,3104.92
ACCT00241,6,Current,1053.11
ACCT00242,6,Current,3813.94
ACCT00243,6,Current,3078.02
ACCT00244,6,Current,4461.66
ACCT00245,6,Current,2773.87
ACCT00246,6,90DPD,2703.04
ACCT00247,6,Current,7646.46
ACCT00248,6,Current,5740.26
ACCT00249,6,Current,5380.49
ACCT00250,6,Current,5767.13
ACCT00251,6,Current,11691.39
ACCT00252,6,Current,3825.19
ACCT00253,6,Current,5783.16
ACCT00254,6,Current,11847.07
ACCT00255,6,Current,5962.64
ACCT00256,6,Current,11232.17
ACCT00257,6,Current,8155.11
ACCT00258,6,Current,712.56
ACCT00259,6,Current,4473.45
ACCT00260,6,Current,8377.57
ACCT00261,6,Current,12424.11
ACCT00262,6,Current,6083.4
ACCT00263,6,Current,1319.16
ACCT00264,6,ChargeOff,6809.74
ACCT00265,6,Current,1912.0
ACCT00266,6,Current,10101.21
ACCT00267,6,Current,5618.2
ACCT00268,6,30DPD,8564.36
ACCT00269,6,Current,8713.22
ACCT00270,6,Current,7521.06
ACCT00271,6,Current,7955.87
ACCT00272,6,Current,7678.81
ACCT00273,6,Current,11685.9
ACCT00274,6,Current,10706.36
ACCT00275,6,Current,516.37
ACCT00276,6,Current,6136.71
ACCT00277,6,Current,2640.63
ACCT00278,6,Current,10457.15
ACCT00279,6,Current,6369.61
ACCT00280,6,Current,5347.5
ACCT00281,6,Current,1996.25
ACCT00282,6,Current,4009.97
ACCT00283,6,30DPD,8274.74
ACCT00284,6,Current,2646.79
ACCT00285,6,Current,1316.19
ACCT00286,6,Current,10375.98
ACCT00287,6,Current,9791.13
ACCT00288,6,Current,2333.4
ACCT00289,6,Current,2914.93
ACCT00290,6,30DPD,11983.07
ACCT00291,6,Current,10709.69
ACCT00292,6,ChargeOff,8431.7
ACCT00293,6,Current,3445.4
ACCT00294,6,Current,3420.53
ACCT00295,6,Current,706.01
ACCT00296,6,90DPD,9899.22
ACCT00297,6,Current,651.74
ACCT00298,6,90DPD,198.51
ACCT00299,6,Current,7232.78
ACCT00300,6,Current,10975.46
ACCT00301,6,30DPD,10319.16
ACCT00302,6,Current,5544.35
ACCT00303,6,Current,6221.86
ACCT00304,6,Current,5077.43
ACCT00305,6,ChargeOff,4644.82
ACCT00306,6,Current,6182.71
ACCT00307,6,Current,3753.53
ACCT00308,6,Current,5467.39
ACCT00309,6,Current,11045.72
ACCT00310,6,60DPD,11560.19
ACCT00311,6,Current,1215.45
ACCT00312,6,Current,3698.09
ACCT00313,6,60DPD,2283.08
ACCT00314,6,Current,4653.22
ACCT00315,6,30DPD,3367.18
ACCT00316,6,30DPD,1954.09
ACCT00317,6,Current,8535.15
ACCT00318,6,Current,5383.14
ACCT00319,6,ChargeOff,10824.36
ACCT00320,6,Current,568.41
ACCT00321,6,90DPD,945.23
ACCT00322,6,Current,3624.66
ACCT00323,6,Current,999.42
ACCT00324,6,Current,2820.76
ACCT00325,6,Current,15284.17
ACCT00326,6,60DPD,2077.79
ACCT00327,6,Current,2377.66
ACCT00328,6,Current,7057.78
ACCT00329,6,Current,7085.99
ACCT00330,6,Current,6074.67
ACCT00331,6,Current,4140.91
ACCT00332,6,Current,8661.1
ACCT00333,6,Current,2062.3
ACCT00334,6,Current,5648.64
ACCT00335,6,Current,7112.18
ACCT00336,6,Current,8794.32
ACCT00337,6,Current,3575.25
ACCT00338,6,Current,6265.8
ACCT00339,6,Current,898.4
ACCT00340,6,Current,1819.09
ACCT00341,6,Current,856.76
ACCT00342,6,60DPD,8631.66
ACCT00343,6,Current,3445.59
ACCT00344,6,Current,8567.19
ACCT00345,6,Current,1044.8
ACCT00346,6,Current,10373.18
ACCT00347,6,60DPD,10383.41
ACCT00348,6,Current,1372.28
ACCT00349,6,Current,375.3
ACCT00350,6,Current,1052.27
ACCT00351,6,Current,8705.28
ACCT00352,6,30DPD,2403.57
ACCT00353,6,Current,7972.13
ACCT00354,6,Current,4470.22
ACCT00355,6,Current,11679.53
ACCT00356,6,30DPD,5119.02
ACCT00357,6,Current,6054.68
ACCT00358,6,Current,11905.7
ACCT00359,6,Current,1836.04
ACCT00360,6,Current,10957.09
ACCT00361,6,30DPD,592.06
ACCT00362,6,Current,6109.47
ACCT00363,6,Current,9293.86
ACCT00364,6,Current,8399.34
ACCT00365,6,Current,6429.78
ACCT00366,6,Current,3341.78
ACCT00367,6,Current,4903.39
ACCT00368,6,30DPD,4013.01
ACCT00369,6,Current,5634.28
ACCT00370,6,Current,5776.76
ACCT00371,6,Current,4079.33
ACCT00372,6,Current,3232.09
ACCT00373,6,Current,2146.8
ACCT00374,6,30DPD,4382.63
ACCT00375,6,Current,1723.44
ACCT00376,6,Current,9978.64
ACCT00377,6,30DPD,7346.86
ACCT00378,6,Current,1539.87
ACCT00379,6,Current,7336.84
ACCT00380,6,30DPD,10698.29
ACCT00381,6,Current,2815.49
ACCT00382,6,Current,2256.27
ACCT00383,6,Current,242.39
ACCT00384,6,Current,608.7
ACCT00385,6,ChargeOff,11481.32
ACCT00386,6,Current,10551.49
ACCT00387,6,Current,691.92
ACCT00388,6,Current,6684.03
ACCT00389,6,Current,851.98
ACCT00390,6,Current,7045.84
ACCT00391,6,Current,9593.74
ACCT00392,6,Current,4140.08
ACCT00393,6,90DPD,282.08
ACCT00394,6,Current,7576.12
ACCT00395,6,Current,12518.67
ACCT00396,6,Current,2433.83
ACCT00397,6,Current,2317.41
ACCT00398,6,Current,1455.27
ACCT00399,6,Current,6514.19
ACCT00400,6,30DPD,7775.3
ACCT00401,6,Current,9065.19
ACCT00402,6,30DPD,8498.27
ACCT00403,6,30DPD,12483.68
ACCT00404,6,ChargeOff,12125.44
ACCT00405,6,Current,2777.37
ACCT00406,6,Current,6311.33
ACCT00407,6,Current,3490.05
ACCT00408,6,Current,4251.03
ACCT00409,6,ChargeOff,13992.78
ACCT00410,6,Current,7860.99
ACCT00411,6,Current,10987.29
ACCT00412,6,60DPD,4365.07
ACCT00413,6,30DPD,5907.87
ACCT00414,6,Current,5079.55
ACCT00415,6,Current,1586.62
ACCT00416,6,30DPD,3300.63
ACCT00417,6,Current,7875.4
ACCT00418,6,Current,1074.12
ACCT00419,6,Current,11549.82
ACCT00420,6,Current,1320.14
ACCT00421,6,Current,2383.1
ACCT00422,6,Current,8915.34
ACCT00423,6,Current,1002.26
ACCT00424,6,30DPD,10827.42
ACCT00425,6,Current,10377.41
ACCT00426,6,Current,973.12
ACCT00427,6,Current,9763.38
ACCT00428,6,Current,6306.49
ACCT00429,6,Current,9294.18
ACCT00430,6,Current,10797.25
ACCT00431,6,Current,7924.05
ACCT00432,6,Current,7268.73
ACCT00433,6,30DPD,4140.49
ACCT00434,6,30DPD,7806.3
ACCT00435,6,Current,9303.32
ACCT00436,6,Current,7007.59
ACCT00437,6,Current,7278.64
ACCT00438,6,Current,4366.57
ACCT00439,6,Current,10377.05
ACCT00440,6,30DPD,14112.4
ACCT00441,6,Current,2058.1
ACCT00442,6,Current,2769.88
ACCT00443,6,Current,6213.11
ACCT00444,6,Current,6070.04
ACCT00445,6,Current,8940.35
ACCT00446,6,ChargeOff,855.84
ACCT00447,6,Current,4722.0
ACCT00448,6,Current,5858.07
ACCT00449,6,Current,8712.02
ACCT00450,6,60DPD,6808.78
ACCT00451,6,Current,8667.57
ACCT00452,6,Current,8164.96
ACCT00453,6,30DPD,10676.26
ACCT00454,6,Current,7632.37
ACCT00455,6,Current,5612.49
ACCT00456,6,ChargeOff,9171.71
ACCT00457,6,Current,941.04
ACCT00458,6,Current,3211.82
ACCT00459,6,Current,7675.8
ACCT00460,6,Current,10250.67
ACCT00461,6,Current,9615.36
ACCT00462,6,60DPD,906.67
ACCT00463,6,Current,6791.31
ACCT00464,6,Current,2998.49
ACCT00465,6,Current,10248.87
ACCT00466,6,Current,10346.15
ACCT00467,6,Current,9030.74
ACCT00468,6,Current,6572.06
ACCT00469,6,Current,4307.68
ACCT00470,6,Current,4339.67
ACCT00471,6,30DPD,10218.6
ACCT00472,6,30DPD,8889.74
ACCT00473,6,Current,8080.23
ACCT00474,6,Current,4387.18
ACCT00475,6,Current,830.31
ACCT00476,6,Current,1889.55
ACCT00477,6,Current,2315.24
ACCT00478,6,Current,4081.14
ACCT00479,6,Current,10816.5
ACCT00480,6,Current,5693.33
ACCT00481,6,Current,2552.55
ACCT00482,6,Current,1057.94
ACCT00483,6,Current,3910.72
ACCT00484,6,Current,12059.7
ACCT00485,6,Current,5068.55
ACCT00486,6,Current,8857.37
ACCT00487,6,Current,8756.89
ACCT00488,6,Current,1787.89
ACCT00489,6,90DPD,6653.59
ACCT00490,6,Current,12236.76
ACCT00491,6,30DPD,4085.72
ACCT00492,6,Current,671.48
ACCT00493,6,30DPD,10980.69
ACCT00494,6,Current,8427.35
ACCT00495,6,Current,6139.74
ACCT00496,6,30DPD,6205.86
ACCT00497,6,Current,2419.79
ACCT00498,6,60DPD,9608.23
ACCT00499,6,Current,5942.59
ACCT00500,6,Current,381.48
ACCT00501,6,Current,7398.75
ACCT00502,6,Current,9036.17
ACCT00503,6,30DPD,9127.8
ACCT00504,6,Current,2912.49
ACCT00505,6,Current,693.3
ACCT00506,6,Current,14019.08
ACCT00507,6,Current,10241.58
ACCT00508,6,Current,5598.12
ACCT00509,6,Current,6707.82
ACCT00510,6,Current,4931.11
ACCT00511,6,Current,6138.21
ACCT00512,6,Current,1699.24
ACCT00513,6,Current,1322.61
ACCT00514,6,Current,3206.81
ACCT00515,6,Current,9410.2
ACCT00516,6,30DPD,2345.15
ACCT00517,6,Current,2201.49
ACCT00518,6,Current,5764.47
ACCT00519,6,Current,2569.08
ACCT00520,6,Current,2131.94
ACCT00521,6,30DPD,8258.94
ACCT00522,6,Current,3794.42
ACCT00523,6,30DPD,6442.25
ACCT00524,6,30DPD,7351.55
ACCT00525,6,Current,2044.72
ACCT00526,6,Current,7659.84
ACCT00527,6,ChargeOff,13556.85
ACCT00528,6,Current,11722.1
ACCT00529,6,90DPD,8209.31
ACCT00530,6,Current,6129.59
ACCT00531,6,Current,7762.31
ACCT00532,6,Current,7545.63
ACCT00533,6,Current,351.85
ACCT00534,6,Current,10514.99
ACCT00535,6,Current,7801.2
ACCT00536,6,Current,8302.49
ACCT00537,6,Current,4370.57
ACCT00538,6,Current,306.81
ACCT00539,6,Current,5536.73
ACCT00540,6,ChargeOff,7706.41
ACCT00541,6,30DPD,5412.1
ACCT00542,6,Current,3533.21
ACCT00543,6,ChargeOff,3897.43
ACCT00544,6,Current,5954.64
ACCT00545,6,Current,3383.19
ACCT00546,6,Current,9198.85
ACCT00547,6,60DPD,2224.9
ACCT00548,6,Current,4067.27
ACCT00549,6,Current,3984.73
ACCT00550,6,Current,5868.91
ACCT00551,6,Current,5975.77
ACCT00552,6,Current,9484.5
ACCT00553,6,ChargeOff,14629.09
ACCT00554,6,Current,3298.81
ACCT00555,6,Current,6969.19
ACCT00556,6,Current,453.3
ACCT00557,6,30DPD,2912.99
ACCT00558,6,Current,5715.47
ACCT00559,6,Current,467.76
ACCT00560,6,Current,7564.94
ACCT00561,6,Current,10140.74
ACCT00562,6,Current,8210.93
ACCT00563,6,Current,6200.08
ACCT00564,6,Current,5921.96
ACCT00565,6,Current,4037.33
ACCT00566,6,Current,635.78
ACCT00567,6,60DPD,1463.89
ACCT00568,6,Current,8401.54
ACCT00569,6,Current,9567.69
ACCT00570,6,90DPD,391.13
ACCT00571,6,30DPD,7168.12
ACCT00572,6,Current,7384.08
ACCT00573,6,Current,10314.76
ACCT00574,6,Current,5731.0
ACCT00575,6,Current,8462.29
ACCT00576,6,Current,8108.04
ACCT00577,6,Current,9097.5
ACCT00578,6,Current,1486.62
ACCT00579,6,Current,11466.39
ACCT00580,6,Current,410.65
ACCT00581,6,Current,9001.7
ACCT00582,6,Current,1107.44
ACCT00583,6,Current,2359.16
ACCT00584,6,60DPD,217.76
ACCT00585,6,Current,6194.53
ACCT00586,6,Current,4076.42
ACCT00587,6,Current,2874.46
ACCT00588,6,Current,6044.74
ACCT00589,6,30DPD,5358.99
ACCT00590,6,Current,8500.55
ACCT00591,6,30DPD,9275.19
ACCT00592,6,Current,6505.45
ACCT00593,6,Current,1821.73
ACCT00594,6,Current,4430.18
ACCT00595,6,Current,11838.21
ACCT00596,6,Current,1121.39
ACCT00597,6,Current,4842.29
ACCT00598,6,ChargeOff,14149.07
ACCT00599,6,30DPD,10648.87
ACCT00600,6,90DPD,4338.27
ACCT00601,6,Current,9331.3
ACCT00602,6,Current,6120.76
ACCT00603,6,Current,7555.94
ACCT00604,6,ChargeOff,601.64
ACCT00605,6,Current,1488.13
ACCT00606,6,Current,6982.96
ACCT00607,6,Current,2465.68
ACCT00608,6,Current,7939.99
ACCT00609,6,Current,4304.43
ACCT00610,6,Current,13506.91
ACCT00611,6,Current,8666.3
ACCT00612,6,ChargeOff,6731.28
ACCT00613,6,Current,8093.24
ACCT00614,6,30DPD,3302.1
ACCT00615,6,Current,5634.66
ACCT00616,6,Current,2676.62
ACCT00617,6,Current,9241.58
ACCT00618,6,Current,8173.01
ACCT00619,6,Current,10124.54
ACCT00620,6,Current,9680.84
ACCT00621,6,Current,10721.97
ACCT00622,6,ChargeOff,3579.38
ACCT00623,6,Current,9877.73
ACCT00624,6,Current,7018.38
ACCT00625,6,ChargeOff,4735.62
ACCT00626,6,Current,6189.17
ACCT00627,6,Current,4157.3
ACCT00628,6,Current,3947.41
ACCT00629,6,Current,2955.88
ACCT00630,6,Current,1127.24
ACCT00631,6,Current,5073.26
ACCT00632,6,Current,12050.33
ACCT00633,6,Current,8456.05
ACCT00634,6,Current,7332.91
ACCT00635,6,Current,5905.7
ACCT00636,6,Current,4608.17
ACCT00637,6,Current,2547.86
ACCT00638,6,Current,10957.1
ACCT00639,6,Current,2433.48
ACCT00640,6,ChargeOff,9620.32
ACCT00641,6,Current,7339.19
ACCT00642,6,60DPD,7031.35
ACCT00643,6,Current,9867.03
ACCT00644,6,ChargeOff,3876.11
ACCT00645,6,Current,8916.04
ACCT00646,6,Current,8045.45
ACCT00647,6,Current,7770.97
ACCT00648,6,Current,7110.57
ACCT00649,6,Current,9408.91
ACCT00650,6,Current,12203.12
ACCT00651,6,Current,4748.86
ACCT00652,6,Current,9077.97
ACCT00653,6,ChargeOff,8957.2
ACCT00654,6,Current,6101.59
ACCT00655,6,Current,12513.84
ACCT00656,6,Current,5211.84
ACCT00657,6,Current,6971.83
ACCT00658,6,30DPD,1523.84
ACCT00659,6,Current,2214.93
ACCT00660,6,Current,10755.12
ACCT00661,6,Current,5489.69
ACCT00662,6,Current,5960.41
ACCT00663,6,Current,2803.12
ACCT00664,6,Current,5767.57
ACCT00665,6,Current,10970.85
ACCT00666,6,Current,8901.71
ACCT00667,6,ChargeOff,1237.69
ACCT00668,6,Current,7209.27
ACCT00669,6,Current,4606.0
ACCT00670,6,Current,7077.45
ACCT00671,6,30DPD,4046.76
ACCT00672,6,ChargeOff,6099.94
ACCT00673,6,30DPD,6411.48
ACCT00674,6,Current,8368.25
ACCT00675,6,Current,7373.24
ACCT00676,6,Current,5103.62
ACCT00677,6,Current,8009.63
ACCT00678,6,Current,7224.71
ACCT00679,6,Current,4028.77
ACCT00680,6,Current,8347.43
ACCT00681,6,Current,8651.63
ACCT00682,6,Current,1593.2
ACCT00683,6,Current,7824.78
ACCT00684,6,Current,3833.06
ACCT00685,6,Current,9482.6
ACCT00686,6,Current,2335.74
ACCT00687,6,Current,8420.2
ACCT00688,6,Current,3696.93
ACCT00689,6,60DPD,6399.73
ACCT00690,6,Current,11004.41
ACCT00691,6,30DPD,4961.76
ACCT00692,6,Current,12122.31
ACCT00693,6,Current,11140.53
ACCT00694,6,Current,12232.07
ACCT00695,6,Current,1840.76
ACCT00696,6,Current,10545.07
ACCT00697,6,30DPD,435.83
ACCT00698,6,30DPD,5658.44
ACCT00699,6,Current,9819.68
ACCT00700,6,Current,9378.56
ACCT00701,6,Current,6665.01
ACCT00702,6,Current,5092.67
ACCT00703,6,30DPD,11541.8
ACCT00704,6,Current,7170.26
ACCT00705,6,Current,4212.49
ACCT00706,6,Current,10572.86
ACCT00707,6,Current,2173.66
ACCT00708,6,Current,2124.74
ACCT00709,6,Current,7404.1
ACCT00710,6,ChargeOff,14585.52
ACCT00711,6,Current,2343.7
ACCT00712,6,Current,3520.84
ACCT00713,6,Current,1813.14
ACCT00714,6,Current,8940.63
ACCT00715,6,Current,2485.83
ACCT00716,6,Current,6084.2
ACCT00717,6,Current,13801.39
ACCT00718,6,Current,268.77
ACCT00719,6,Current,7908.95
ACCT00720,6,Current,5101.59
ACCT00721,6,Current,9924.23
ACCT00722,6,Current,4020.22
ACCT00723,6,60DPD,5725.06
ACCT00724,6,Current,2265.55
ACCT00725,6,Current,11072.65
ACCT00726,6,Current,8994.72
ACCT00727,6,Current,1830.65
ACCT00728,6,Current,4915.57
ACCT00729,6,Current,9468.57
ACCT00730,6,Current,166.32
ACCT00731,6,Current,2730.96
ACCT00732,6,Current,8206.65
ACCT00733,6,Current,3823.37
ACCT00734,6,Current,2488.34
ACCT00735,6,Current,5882.07
ACCT00736,6,Current,2207.51
ACCT00737,6,Current,5913.6
ACCT00738,6,Current,8993.11
ACCT00739,6,Current,8887.43
ACCT00740,6,Current,1205.41
ACCT00741,6,Current,9683.19
ACCT00742,6,Current,2191.61
ACCT00743,6,Current,8164.96
ACCT00744,6,Current,4899.11
ACCT00745,6,Current,10002.3
ACCT00746,6,90DPD,2448.81
ACCT00747,6,Current,2161.58
ACCT00748,6,Current,6684.65
